<<<<<<< Updated upstream
-101.58744873099295 -75.3838278432943 67
-12.871757741049306 244.27645979067862 68
-182.5077750963342 200.5792145054335 69
156.51549141858928 15.8219581452498 70
-299.5261727245159 99.7870527601924 71
108.41567715047606 -2.617118942652412 72
-142.45481754535373 88.23892427917075 73
6.870672000572083 -106.52919835268207 74
81.8716670944929 -53.439633860482495 75
326.21315490644383 -307.0658407585583 76
293.70431394073233 -3.155861525214749 77
0.06229866288799012 -420.76055616507693 78
37.09100551206839 -33.47372802706834 79
-155.60449111102682 -8.697791927840754 80
144.45326456288316 -65.057009048546 81
-179.84481549579294 -80.88856439288368 82
-2.668183571204992 -1.6164803306211935 83
0.6797800263037438 -36.55921884350802 84
-163.7498175985848 -390.2213903351779 85
402.2001117142016 89.80321668272859 86
105.35446780134386 -116.39125022244131 87
2.675005435724165 240.87299981177634 88
-19.607621184532626 -3.6459251787922775 89
-56.766168576560105 -229.72597078008823 90
-26.963889210209683 495.38173310713887 91
45.12990015339144 23.315879495089323 92
79.88579944708304 460.2066072173457 93
-160.35970553307774 151.38594560990276 94
-396.1625882502902 33.71934375402565 95
-303.19223758311875 22.880043095656596 96
280.46874292496506 70.11368528261293 97
-75.962047101084 68.73445523686536 98
-142.49680075141134 264.45705027234783 99
148.00465501403852 -169.04490887464613 100
-350.5013563210778 -333.64940828433464 101
-73.51238665503588 -417.4006380980302 102
69.56070544081372 -99.79506053884019 103
-137.86307239540224 -10.212166450572235 104
392.7520035678416 108.34377201167706 105
94.00060568212977 191.89850026066352 106
21.90319279050201 18.522358267767075 107
434.08286433501723 -25.211774676141676 108
-33.956469349215446 64.42688570138358 109
-27.193436442045982 483.20068786349134 110
-222.18266788107604 151.88995093687075 111
113.45458200863715 331.30253461971864 112
274.9698881080838 158.02999357374082 113
-18.339811482691697 35.15265636501527 114
-474.56871808553876 -40.65164380106677 115
-208.26309568953386 210.41879794725116 116
195.42701943769015 -287.3365583651903 117
-452.68763893430065 -197.32923319882792 118
50.09265024698639 -13.04754329348511 119
286.47732734742897 356.6577814430857 120
-104.29168905963262 475.13140301406304 121
-2.4648841800412127 1.2812665875018234 122
357.8458281725931 -273.27284374348267 123
77.46151576418906 -150.3882985256429 124
151.5571110897414 376.64660750268195 125
324.54251611317966 -147.8960679941267 126
107.32530460851312 5.5334166817963455 127
-38.48462349609512 -1.3795654428627404 128
-60.099417904730515 57.621491577413074 129
-7.299111215273079 -20.119073781686144 130
-18.75296614020789 25.49014066884313 131
-248.33085616641026 -257.63010281299 132
450.935454966325 38.676823570135376 133
34.94226150222491 -13.158042918396552 134
-281.9131194044174 90.0397364563918 135
401.7043963537678 111.37458607099985 136
137.2586667440749 158.4302435646511 137
-16.839122608373145 11.978935976511796 138
92.78207843584191 -84.35267639579672 139
-218.9667993380866 139.88821889367196 140
25.15193477892128 293.10006745499487 141
-165.21727424692295 337.2567487380916 142
-128.28031892074515 -138.02766068733644 143
-310.0566329935279 352.9913631210972 144
235.16922691651666 -126.7555300183549 145
285.10428857451535 140.26434172228426 146
-191.15455591191952 -60.641909810447835 147
248.46153757167687 388.18415919930726 148
0.9438113903377497 -15.574859647401668 149
-333.50521567022633 -10.291166476144971 150
218.02779987837263 42.95479375119236 151
-18.855491231464935 -61.787940161873784 152
118.81485843886294 -190.36965064636797 153
337.16680358232645 -60.77659785167689 154
477.9133480231944 102.99911276780493 155
17.84047439089752 54.41120749555421 156
-14.993966208042968 30.64812946305592 157
-210.52017134655028 24.096164095262466 158
-124.74615231999968 -370.4389690983298 159
-94.60938542836429 86.3218302895343 160
226.0806375645534 -321.79278349788865 161
-67.5466019746532 -53.38452044813939 162
52.139026028241574 -324.2835776627508 163
-22.75663981254142 181.34703327115443 164
-428.45952054182186 53.30167493341323 165
-41.82301556094357 33.89280728801312 166
334.6298585834249 211.83063392663604 167
-325.83494308024143 40.499929198293124 168
347.2913932630908 -57.38820730397814 169
355.4358781081066 195.14117344177436 170
50.27999822341113 6.305315605342763 171
45.65126174034454 -208.2750015733675 172
59.524874330427146 100.04390707969792 173
-19.596395283808324 101.97834493216676 174
-145.04820867842608 -17.57135848410298 175
114.13967057919956 22.6371229798942 176
142.3597895948099 16.765986090255815 177
-11.358342775865578 4.238017719218185 178
-4.925293638006745 -1.2164663095562647 179
32.75585593473052 0.05421371091753584 180
434.5517993701742 77.77068971717286 181
-195.4552653356486 57.583693677519534 182
-241.868318466401 -178.16590442673987 183
257.41911690563575 166.08885292195302 184
131.03917699411045 72.93490283454373 185
189.5646325321984 -337.962452381943 186
-119.74856543865617 -195.35425128605414 187
-368.4212673882337 50.152407931585095 188
-255.0359638329925 125.20513734060559 189
210.7990211850201 -413.57664969070635 190
50.90647905747574 -18.53177787958578 191
-210.9718929828651 -184.63704598061403 192
189.88768594791281 214.76987483196308 193
-255.55489632218558 -154.5866099724854 194
374.49503698766364 -258.83344239680724 195
-130.10788610101463 473.1453087691659 196
8.97745357035947 435.35976152656434 197
406.65235114260327 68.85848810937544 198
435.8067784740085 -223.78365550096018 199
430.5738351812695 -149.86061807368398 200
81.52178374502948 -127.0206328520754 201
-19.049683905799856 -384.58819030776715 202
177.25342125559393 30.650447458579567 203
230.39964492833104 92.14219673128882 204
10.154652686469117 12.670566282904232 205
405.110531833217 279.6698062032172 206
-227.3422572170416 233.5905479580775 207
-59.689474622372295 450.1291081723826 208
163.08269008868288 -222.7388361070565 209
31.378497558463724 33.687712540952376 210
263.3665089577158 -166.81692736351047 211
347.5552895392483 84.1525248317485 212
285.2377190847378 210.91454602770895 213
50.13538201005068 276.1530643134803 214
30.614418707717498 36.622879296885216 215
342.2001555108648 333.0903031871256 216
-4.459778922028357 9.396539418162316 217
10.42786715336859 -21.117471577146297 218
180.53890077737378 10.875270210798996 219
-305.9424638643128 -61.51654817675457 220
171.37540518067672 -352.04270389363353 221
-22.843595935224336 -335.2899536409905 222
98.69519629771943 -402.88207315781875 223
2.7497391540732963 -4.815106706455615 224
-427.84225765877846 18.83452277951299 225
156.46956836511893 -270.16517839851474 226
85.16818399147796 159.06054113402527 227
46.90086985093671 -411.0003879655847 228
372.18294453834267 -313.3372061024078 229
-64.57760114550113 356.2300874108209 230
-99.79971732018548 99.70772673051114 231
284.81485185562144 -115.32981670859189 232
145.2539328481646 -264.3633931313965 233
51.84678137161831 484.58097472180475 234
315.1103519635488 -292.0129361506546 235
14.577588460410647 460.91533704102665 236
240.57485723914027 387.73126352286357 237
341.3103601104002 -17.529029109152113 238
329.86703842089344 -216.33727156173492 239
16.305112179818956 11.244220596396046 240
-218.93933217653816 -32.101696149062086 241
213.22201374929375 -66.63927018033364 242
-251.05036472367507 -330.2548427915009 243
-0.38249468517973023 46.336888912673565 244
-65.25230544292496 -79.96372106232889 245
67.02696678551867 -290.163634612652 246
-70.8116370344134 167.98426016799235 247
6.4863553639410325 -1.682631267242125 248
-305.53974330511164 132.47645456380226 249
-321.1978845007234 -251.6668982299161 250
-40.306981964539595 344.66689418293225 251
-32.54661340831738 114.39425724477452 252
-118.76416695855836 -128.74535684201157 253
-0.04854505088367984 0.368803524550058 254
204.1706461942119 -171.63943180242387 255
264.8033396692907 -13.63007195656967 256
144.7840001383433 123.14831988287827 257
44.714705049648984 61.39105757201999 258
156.16610407022222 369.8986988225662 259
-72.01656209617673 247.0960879770497 260
111.71148603237172 -71.58777070063769 261
362.68435151560027 -3.6793690528310274 262
-165.16870230373937 108.21835002157664 263
-326.6980240354599 -215.0680874255775 264
250.16377640624128 56.06913536820694 265
-194.7936687029114 -77.75641364126673 266
-271.79095230718104 -334.82028921131024 267
86.50804788771403 106.43619886746139 268
-45.00490512245539 160.90051690868032 269
-41.61439730135601 172.24217435682 270
-33.53569904278175 21.397705208680055 271
-433.3457810530386 -56.908581890337665 272
-56.30678486564241 11.272309801675796 273
35.038702201913836 1.502032579247793 274
354.42026172978274 -54.57194645104621 275
-316.19521945980927 -34.91809620568599 276
160.79998915338808 399.12416182639555 277
-175.9665260692115 -105.0999054505252 278
-60.693061885331986 -124.31126428202538 279
5.61004853860187 -20.30241449400461 280
-420.161459033821 40.991471150550645 281
463.14462839925716 -49.215957890137204 282
145.86772891218598 85.0464909024196 283
143.16172895368703 -358.4377691883289 284
292.9231335477938 -7.712953497149769 285
89.82394134841535 5.0924268796259184 286
-59.561256480045024 466.6718094952635 287
380.7137047840488 207.27293918798955 288
23.315091466369765 183.89132679236937 289
228.10475252660066 -44.16959578290965 290
36.01486061425077 403.16318062015335 291
25.763914620484627 -272.60605855928907 292
-267.3668063509028 347.2029609751411 293
-53.414138109801385 -208.8934528721151 294
-8.86902024684949 176.98747285704204 295
431.25251472295946 166.40644258491187 296
73.42515325366114 275.7520649081183 297
245.44342635350483 226.80221431042034 298
-122.77943884705321 66.39939357907042 299
-242.5943124424342 351.81203480742005 300
61.83088252577228 -129.0496639163706 301
-446.81859710846845 132.35629596657049 302
-126.79302862753056 -97.21903681591196 303
72.29275717076919 -318.74380476565847 304
64.3555781661161 97.39207812747017 305
-28.916034955558818 -132.71358381916912 306
277.4823052089488 -58.62870190413039 307
-56.85687730547219 -218.662929067615 308
-118.29721989289652 63.84481350554114 309
-206.18911240304226 -130.68506710876417 310
170.58705964945977 -344.95538680712724 311
-144.3224614834325 197.39054293198328 312
85.15683384049889 -131.27190918707745 313
-71.5607491330578 -320.52733528975506 314
69.24950327308264 -110.19155751472617 315
-196.08951242673933 -89.40597651879143 316
-236.93908888999925 146.29355865418822 317
170.4630926986466 65.34947573107577 318
-180.84670249349008 186.54860546215147 319
-163.0553839830861 31.36507426747742 320
164.34771531800985 220.65816967517208 321
26.64442694052369 -324.67180396034155 322
-206.9954392844331 -205.47365571144755 323
-10.050385374025604 2.264591033571153 324
63.567634239722246 -107.05478268651227 325
-21.723098297652925 3.5822730131516534 326
7.50520316424557 307.31571910846617 327
209.04267328605374 -292.0265936882981 328
-26.154754299519237 429.2964662286796 329
-401.8375525808538 255.35866105037596 330
111.74462495337146 437.3794177832341 331
-177.03131247210544 280.20833314938267 332
49.8443402707475 38.575939092324134 333
0.5115659643843904 -0.41053824982943354 334
-309.7178549152528 313.4784812654583 335
163.92346811594587 -384.07535971941417 336
150.4258145909484 113.10317531019903 337
-5.262105316869232 153.94582177447074 338
-136.3372407250246 -368.01482771835686 339
-78.26546544448807 -469.3988299732804 340
81.8452692627293 210.42768920009092 341
-472.1887639312693 -34.84293192470762 342
43.40613710517955 -23.834756042937354 343
21.901255362038928 38.66253694301577 344
27.607771771715157 -24.450286906174533 345
-119.07466749226386 -95.65528271811878 346
0.9268792105298777 15.236570945700636 347
327.7691730539855 43.53182614613927 348
37.36420195586929 480.0887990065418 349
183.34020772038463 23.023650925840194 350
398.9282415709166 170.12009966169148 351
143.9810505771224 115.74987596588046 352
482.95557836929146 95.84715669183072 353
284.13959377475965 165.4085249542402 354
70.22338137076366 417.10429986511195 355
-41.92988702916558 17.559100183529765 356
94.0699496400962 104.74986935509902 357
166.7441970228686 -95.48704142408083 358
94.71503673755069 -5.816261245672735 359
100.30060314304855 13.3310544838786 360
54.908230611299096 376.53178501099603 361
12.956575350874802 -6.835527867456879 362
149.48894776209983 -157.3251902818733 363
-280.5503785020833 368.39487028537707 364
-4.82299755400362 -2.8415492820480686 365
20.172092113459843 -336.5803005234779 366
184.22262846952287 319.8800201414196 367
-202.93397424978605 261.93818263082744 368
-363.6721485481249 112.4591701209756 369
-50.41567526279373 46.655389973294774 370
340.97082404363067 111.10438361891964 371
78.66986255458217 -45.01756609597833 372
148.5112848322566 -340.1814942969071 373
-315.1034184302679 -149.84652218346133 374
47.726336945211536 6.443057795101305 375
-79.3951786892445 -38.30201238505915 376
165.5546191494171 -143.11172727909837 377
13.491364382253044 -46.11579487152486 378
319.6715760471191 155.14025390121117 379
-79.4521970097182 -34.64689958363748 380
179.730904385971 -14.66513490658232 381
-170.3311064627397 -64.81610267020896 382
19.160430813458436 2.0591103446437917 383
-165.91675864365433 -1.527529012057276 384
184.61932226478493 337.10377925831136 385
-163.74243795927043 26.27802777719325 386
-5.685619898322785 -68.91438745356264 387
335.28895858932555 160.6182523733717 388
-47.04106284033528 175.3571252460916 389
52.595285635688505 146.8208720020948 390
-266.1662834694555 -86.37152827601619 391
-262.55803863133804 380.59378388432907 392
122.9610654629107 50.83559763980874 393
-46.2129004502805 387.3981853647028 394
-332.39781005272664 -289.08462144177014 395
248.179832161497 -303.7653715368032 396
45.67740980170386 -143.2999806717029 397
-422.2261389812613 -6.065849734030627 398
-227.97082282112368 366.86316863985246 399
-128.99857672839553 15.118140472709714 400
236.35185720726213 -263.08134256959704 401
-295.33844892657527 84.13091146244574 402
364.3955660307471 234.5997946459344 403
-225.12695960498405 -137.79140993434444 404
-126.87919500811348 32.49022193386316 405
5.978554305454486 2.180286359979171 406
188.23761342387485 -367.9916498372082 407
-469.0023580913251 103.90790146571395 408
-23.06372858727105 -8.735153398591592 409
-264.0426784381302 -71.73626223944581 410
-346.6640609566617 290.76141918150137 411
-96.22882246177181 -235.93236981495238 412
97.72058481263748 331.1111428373066 413
-1.1146030169168053 0.6218059082488013 414
138.4224136305024 -366.5258688705701 415
-203.38974125311682 109.20411945491085 416
-209.7454935668054 -69.56015308314946 417
431.87545957651747 70.71635399698494 418
-420.5872221554797 -97.75204863402485 419
-58.252755680351406 129.24149597065139 420
29.406604731947073 86.06186156723476 421
-325.98056886129507 167.01016652144665 422
-109.1276003325854 209.82554510292903 423
139.04804750857136 368.66848969526103 424
84.06678350095503 171.39969040952155 425
88.86768713789888 -194.89470402070165 426
-186.92982817075287 33.88995836451489 427
-170.74329817230176 -145.30773692050218 428
-325.29851064860395 91.81069197290199 429
-85.15820104458089 12.861672244999095 430
102.2356315244066 -206.05429349478706 431
-226.66413217276983 -167.80911553791645 432
21.172149758257685 354.80129786469496 433
-303.1696481186456 319.074550888299 434
234.35825507192243 387.45193814938307 435
-27.390264346675725 -21.338307219559525 436
183.34681261547667 131.9947813845172 437
125.47070297339435 140.8787623940889 438
390.62482196490635 306.69904564280415 439
94.90807633097818 264.9574849079622 440
47.79179374006304 -19.776285429037312 441
211.2368310297975 -43.9251301556226 442
24.416886255873656 415.5883326770028 443
329.0533421566783 124.91991776763562 444
124.6942445648149 -303.40316906146484 445
20.4389935048676 20.42766907166773 446
-3.257744445045911 -231.83882388928134 447
-80.38903072525558 333.8857150429352 448
-77.7346252322623 -226.78325134433013 449
66.44755072306643 9.562927273729718 450
-76.57074865984549 24.02509690084198 451
-124.21263906913646 393.4423278894702 452
88.81612601008479 51.11023475843144 453
394.7341180221476 163.8499172752431 454
62.032602848746244 -321.6796808215418 455
38.216540853905876 -329.44993129211184 456
-21.803992124289586 7.77092105883916 457
36.68538365373142 -219.77359384657325 458
-97.28037847801569 -254.26216478056241 459
280.09267228170364 -355.90627917240107 460
-162.66692247674058 227.69079768259132 461
68.55005827950156 -167.57525683127085 462
433.873380541197 59.956292250476324 463
378.86935958541426 85.93348083313994 464
-333.6746945866845 -44.30884154479242 465
-176.5172032082855 -22.945326590458922 466
-199.73227348409822 -340.3624406538483 467
56.32077436742737 -194.76489500011715 468
348.09254444279156 323.47655089029513 469
-278.6432915905572 84.86800094407155 470
11.400901911057051 52.418136795077665 471
101.7765044846303 -144.19209920823795 472
393.2823714424097 200.2391382108993 473
205.30133766412243 118.86681348394683 474
14.634803289664394 -331.31628159226443 475
33.6998556896251 81.1236440003557 476
-42.298054350242055 -184.5846063667478 477
-133.3889323814811 101.22601578178462 478
-96.96492187975555 -193.88514053196215 479
-363.61584926349667 256.9159723655359 480
-131.33830086458676 219.8602719204855 481
-29.438191738777807 -194.2315960656765 482
-51.53083875180916 177.59084098959605 483
146.86720186721354 96.96058702431904 484
-249.09620053903876 314.5176167341136 485
-3.974837009597013 140.1856137073222 486
-31.326347400961307 -60.06611970299456 487
354.7245571681525 231.86229975871578 488
-232.4290674172317 -384.0439265651508 489
-100.84363379037515 -370.27358874528744 490
22.905121209261107 -332.5216598795563 491
388.3924618015546 279.22200111911775 492
49.790746888504025 123.19362073565192 493
395.83839284398846 40.32205386244763 494
102.82837005478471 -66.84734661576465 495
-7.285370456901791 -6.768731841285337 496
159.29053449651192 -139.94294088747876 497
-155.4694172885589 -212.56541216846202 498
344.6920694252135 -18.635548063196715 499
112.56787420607054 -154.9609070873885 500
188.47108733814406 -384.0473407718213 501
13.808785231018062 -275.3566111636046 502
84.84050483508072 412.9530123445384 503
-265.4713900560493 205.35988361296785 504
130.4403832439705 141.37596328942612 505
-219.0509475872621 -407.3473014026378 506
247.9327851101651 360.74735619681906 507
-312.298432355302 -177.8334443473627 508
-53.436688762027394 57.07880762821416 509
379.8978561283079 -235.85312668142075 510
72.12237779807283 164.19136130374034 511
-73.29616551925267 -4.1028738657660595 512
-50.098363665694706 -290.5527809120043 513
-176.05694101995354 114.6482895434431 514
-4.335108801985154 -6.454361636238351 515
-223.55939441125312 134.27007598327492 516
-317.99405919783345 -338.3846495391145 517
-242.1262221353785 151.5416649160259 518
94.75190844660503 73.93226936760544 519
320.2977217931033 -29.82834407164113 520
-138.499517986935 -203.4946303380809 521
258.92027144567834 -192.14197746466147 522
145.0796912893728 7.5221008751052665 523
-111.83221779894515 -13.431934523788406 524
305.54590544018816 230.9193338556049 525
252.82511156526954 -182.51290137639057 526
-82.93667784835363 -317.9366587192776 527
223.8490140937573 -82.29667503318751 528
85.47658646607596 171.29711064535542 529
-73.80520003776937 20.929865050215398 530
89.33363519469536 56.123448779818936 531
366.4889126248323 296.4100505980857 532
-12.118435196733602 -9.243579292221865 533
-7.643846698595814 229.98108748162213 534
438.8833416165679 -147.15258171977615 535
119.15973792331438 -181.70655184540908 536
35.450185437321785 -285.9032040190266 537
-183.12162918608712 -97.13138894343207 538
236.65894166361286 225.43996614968358 539
296.22237896236646 -344.79040492785356 540
218.43166735006633 164.3132477745485 541
142.64273206753185 119.53285762729055 542
-81.11308797299475 352.8053736589668 543
-66.53357910862297 -397.62811011621767 544
204.79467538158144 412.6786251094956 545
-45.26128722320438 67.97853624349945 546
184.6810310928466 417.89117134800284 547
-18.403911256063456 -171.29377328529634 548
117.20014655219524 338.63426943675773 549
-173.72561613862706 17.04234646068614 550
-287.4755363334191 -337.9876608977174 551
176.34025424434495 383.26137858676105 552
13.620507223879088 -156.83103684542618 553
142.7241229818932 73.48738202979462 554
354.056766535438 303.2304698875557 555
-44.6092297481732 132.61024149379426 556
26.05945524123736 6.106002255697786 557
102.93199260291131 42.04120327082012 558
-9.684951856045156 43.22887345582343 559
-103.68202694172129 -275.0028259923242 560
42.478362921244695 -150.05326985470427 561
249.5877307049589 -205.27497296083354 562
-475.3794446710261 -59.72815009573457 563
-57.934915290490956 -129.78440235519534 564
-24.2992306144163 -277.99407912900705 565
-148.9857388524231 -69.3919764333585 566
114.35396390330347 91.99230320574506 567
102.29155386037766 115.8991052870546 568
135.1085840539592 164.86455288060097 569
350.1007066702523 207.33393014143704 570
-37.38125215218276 -44.41105091177732 571
168.57196335661376 13.415623208506393 572
-215.16007224346723 -149.95850335868516 573
-29.195293837803046 -11.998901679586776 574
-310.66964438505823 -100.90771927741255 575
104.55733226364062 109.22221713014933 576
-357.10275781427094 -137.22606596832756 577
-338.0166475926537 -311.87314853793134 578
-38.744554310811125 -43.52147343915171 579
289.4214655639293 306.6153220607555 580
-257.01570587829394 -356.4735669474915 581
-380.214511399149 67.90839827949878 582
-16.241291184569913 25.991715231246932 583
-388.92979744324197 58.494931453030816 584
10.659546492542766 29.7865328750072 585
-112.4719651065518 217.0702705256316 586
-147.0987294695965 62.15268199977283 587
-278.24293786303826 -104.1067416982649 588
49.641956360490944 -132.91057169778642 589
-42.23344747464836 -38.70098442302366 590
385.03292991331614 -164.50011974268685 591
61.13536537199216 68.31303700077376 592
-241.83598205188076 -97.86687266086625 593
0.06227847611062878 -0.7767756606056362 594
-449.95313740946716 -138.8778856147543 595
7.484329186837684 11.187988164671518 596
-207.4504962801117 -155.55885471034952 597
126.1990339316354 -457.0263382016818 598
181.85484286253657 -113.75591817561337 599
-21.105398635097263 120.01468890523955 600
-305.9874353139915 41.60061204841666 601
-176.61777430237268 -238.33100653277765 602
-354.61467446088693 -132.80608887604532 603
43.69114907039255 -1.2118417384496682 604
-379.6237584650899 200.05980197127795 605
-78.40888419230411 263.7154339484774 606
-298.2628964581823 161.71311282532227 607
347.54834240800125 274.60275232161587 608
-196.6826548550716 -92.75377687776783 609
-8.1646446731832 -29.54668555401863 610
-147.19694294440583 -18.7649756152577 611
52.63392198166627 35.86378671870147 612
-85.13057129076937 -270.3564589687127 613
-24.484067855333645 328.203547709646 614
-9.974520420368863 109.01225780878039 615
-318.27604429661193 73.69793957280675 616
66.93734452518233 28.45616131261292 617
245.3411863126177 53.014367570277344 618
427.2373144592007 59.91883062204587 619
-89.34633201365257 -84.73367861352726 620
-335.76741462726596 369.10423530210164 621
162.7463971635854 293.2329238647101 622
179.92385242952437 -142.90943547660726 623
13.26104906219184 38.14854387377792 624
39.90959360464916 101.79482584480647 625
114.71509513352962 -263.02625009708976 626
-71.55886683514004 164.92093415364621 627
281.6129688601635 386.1866634235914 628
57.331378296754444 34.64447571011591 629
332.925566586383 -250.88912956180536 630
434.04061113588233 -16.792204895504035 631
-213.35403642690508 59.43965637837687 632
-368.3911849199184 326.23443240884217 633
136.09680972938074 -225.37114222926806 634
-258.0883882320972 -36.67447452279196 635
105.82897153547381 -145.81678582835383 636
155.17178664207694 -26.22734941929715 637
-117.47880566120186 328.5843266817604 638
-213.17591587796787 61.98241423967552 639
-114.60985986926985 -345.74659292887094 640
-342.41179911468635 -54.17455796856089 641
-97.55804191273097 -190.32006536506475 642
-383.2751641578694 -60.69964918265544 643
87.39128453231775 60.44791526143373 644
303.5288089207848 317.9862970971928 645
274.46443970832604 -75.29538839385577 646
146.70959966061724 64.74348351901557 647
-47.66543330773317 -44.84062052022218 648
185.23316611645774 180.70070838756672 649
250.8055624741068 378.7204587555391 650
2.08763532099972 21.42202050603622 651
-57.853701117177394 -457.67198350766364 652
4.151253257036237 19.52857377966291 653
112.22453550861013 -6.722684207166745 654
106.52623479506839 -112.94226465286442 655
-61.088121424810936 -18.209982020460487 656
71.41820941324191 -151.10382528027785 657
-216.8312347826987 24.06023240945585 658
8.954909396970631 16.519891954593497 659
116.5435286728419 -67.53741619305471 660
-257.3170377919531 143.55150030768084 661
-22.67842251060349 -0.7847036230589459 662
210.5443532734017 -392.82130623295905 663
4.478355503106698 -13.745760641566719 664
364.7889951177328 326.0762670633339 665
167.38323939494984 188.76039386119282 666
-21.475075338606747 25.82845856534473 667
-14.393826960101771 -205.8374599815706 668
94.28974094553256 -450.24066157124827 669
-325.9690887374769 265.6619966739898 670
11.552026321528595 -351.4221267318469 671
-274.7444992865973 310.0038421205104 672
251.28273912019392 47.39745085621135 673
-5.918131263362753 2.8426177075821406 674
65.84848683666885 -74.4752456300469 675
-13.35742894366529 8.277690072521182 676
42.48012312112314 -376.56778774668004 677
86.36178098907423 -64.32263685007037 678
148.27213775946646 267.2545553137862 679
-33.27684869507947 -404.68159373084524 680
-397.85583108575923 -105.32012946174807 681
-172.655922125431 -158.6137592866882 682
-236.40892379134905 -42.26947531150963 683
-125.64136391997529 -82.4262969725063 684
59.927032812862294 -118.50416954411403 685
262.31467392173323 209.21036190556418 686
-30.506391548614452 -65.2231134731785 687
-19.344837685931015 120.51129830931889 688
-273.32440923818206 38.29769841822568 689
138.29689509793448 -22.90723814336906 690
21.797236798680157 21.522977217270636 691
56.16596060609447 29.1664068773716 692
-108.69577013312077 -156.17496224612313 693
75.31611382017132 52.15243154400351 694
-20.3843980270693 -330.55599215218547 695
92.0143418291589 80.20420838281798 696
-221.23377571823653 249.24143859965807 697
16.590833181549684 21.546581520560345 698
127.14208855680825 60.32240464586054 699
51.305003074892774 13.9798262438792 700
170.09314582459874 -184.13273137488383 701
65.68008463634288 340.6675949675852 702
121.35336156331353 32.78780966144003 703
-250.36728385427938 137.95823711071847 704
6.784694925771877 0.1790859275404405 705
205.61388616067316 -203.65012149276555 706
-300.65394195126726 397.0325889163709 707
-146.69912261929292 54.25627485471917 708
30.92649565055301 -183.50757074727454 709
391.5278238199151 -157.29327420861333 710
310.3926991187605 -95.09668118369605 711
431.75338785515646 59.36633856162767 712
-58.53867860373514 11.931726055615222 713
-416.4156023640736 147.62756283102476 714
138.44880396067106 -294.38905339560364 715
-73.35099171615332 75.00475644375031 716
-257.29351074659826 -4.362689784697915 717
39.21273580025129 42.46650126749873 718
65.9207948726145 -132.3017526700575 719
-483.9287043478397 77.11473873513107 720
-5.20880710534685 -128.28019723646446 721
49.20518358873372 9.270142049869609 722
-26.138945589133122 30.596506817006745 723
235.61846807806006 -338.51476726985373 724
-173.82844518248928 464.55160903124187 725
-184.76834583650174 143.05248896267724 726
251.43757447234788 69.167136551709 727
-201.73870097537858 -156.59018246069203 728
-284.16461757967164 -294.87027460202705 729
64.31898633725098 -311.8412255062486 730
76.68034489546294 37.139349131263494 731
303.0022961739199 351.88361920865714 732
-82.47475594174561 160.0239048549101 733
42.4690747295345 35.52819650862637 734
-43.46391492348962 145.96464185963384 735
